사고번호,기온,강수량,풍속
2020072200100384,23.4,1.5,1.3
2020072200100455,23.3,3.4,1.2
2020072200100504,23.1,0.4,0.7
2020072200100546,22.6,2.0,0.7
2020072200100548,22.6,2.0,0.7
2020072200100577,22.4,0.0,0.2
2020072200100580,22.4,0.0,0.2
2020072300100042,21.8,0.4,0.8
2020072300100058,21.5,0.0,1.3
2020072300100124,21.5,0.9,2.3
2020072300100293,21.7,1.4,4.9
2020072300100405,21.6,3.0,3.3
2020072300100406,21.6,3.0,3.3
2020072300100407,21.6,3.0,3.3
2020072300100449,22.2,4.7,3.9
2020072300100658,21.3,9.0,7.8
2020072400100079,21.4,0.0,1.9
2020072400100224,21.7,0.0,3.2
2020072400100313,21.5,0.0,2.3
2020072400100352,21.5,0.2,2.2
2020072400100444,21.3,0.0,2.4
2020072400100448,21.3,0.0,2.4
2020072400100449,21.3,0.0,2.4
2020072400100487,21.0,1.9,2.7
2020072400100615,20.6,1.3,1.4
2020072500100165,21.6,0.1,0.5
2020072500100192,22.8,0.0,0.6
2020072500100224,23.6,0.0,1.4
2020072500100339,23.8,0.0,1.6
2020072500100445,23.4,0.1,0.5
2020072500100446,23.4,0.1,0.5
2020072500100511,23.1,0.0,0.3
2020072500100512,23.1,0.0,0.3
2020072500100513,23.1,0.0,0.3
2020072500100554,22.6,0.0,1.1
2020072500100555,22.6,0.0,1.1
2020072500100556,22.6,0.0,1.1
2020072500100580,22.6,0.0,2.2
2020072500100581,22.6,0.0,2.2
2020072500100582,22.6,0.0,2.2
2020072500100633,22.0,0.0,0.2
2020072600100171,27.1,0.0,1.5
2020072600100267,28.9,0.0,2.3
2020072700100028,22.0,0.0,2.7
2020072700100148,23.2,0.0,2.4
2020072700100369,24.1,0.0,2.7
2020072800100231,23.8,0.0,4.1
2020072800100233,23.8,0.0,4.1
2020072800100298,24.2,0.0,3.2
2020072800100299,24.2,0.0,3.2
2020072800100373,23.3,0.0,3.3
2020072800100417,22.3,2.6,2.9
2020072800100459,22.1,2.4,2.4
2020072800100500,22.0,2.8,1.7
2020072800100501,22.0,2.8,1.7
2020072800100502,22.0,2.8,1.7
2020072800100504,22.0,2.8,1.7
2020072800100507,22.0,2.8,1.7
2020072900100056,21.6,0.6,1.7
2020072900100114,22.5,0.0,2.2
2020072900100117,22.5,0.0,2.2
2020072900100247,23.1,1.0,2.9
2020072900100249,23.1,1.0,2.9
2020072900100349,23.7,0.3,1.7
2020072900100384,24.2,0.2,2.4
2020072900100594,23.7,0.0,1.6
2020073000100304,21.7,1.8,1.1
2020073000100306,21.7,1.8,1.1
2020073000100451,24.4,0.0,2.0
2020073000100453,24.4,0.0,2.0
2020073000100487,24.2,0.0,1.9
2020073000100559,23.5,0.0,0.5
2020073100100110,23.7,0.0,1.7
2020073100100137,24.0,0.0,1.0
2020073100100384,30.9,0.0,1.5
2020073100100385,30.9,0.0,1.5
2020073100100489,28.9,0.0,2.0
2020073100100598,27.0,0.0,1.3
2020080100100015,25.4,0.0,0.7
2020080100100038,25.1,0.0,0.6
2020080100100128,27.3,0.0,1.1
2020080100100155,28.7,0.0,1.4
2020080100100157,28.7,0.0,1.4
2020080100100427,30.4,0.0,2.4
2020080100100544,27.1,0.0,1.0
2020080200100015,25.6,0.0,0.8
2020080200100098,30.1,0.0,0.7
2020080200100314,30.1,0.0,1.1
2020080200100412,27.5,0.0,1.3
2020080300100350,32.1,0.0,1.7
2020080300100383,31.4,0.0,1.9
2020080300100385,31.4,0.0,1.9
2020080300100489,29.9,0.0,1.8
2020080300100523,29.2,0.0,1.8
2020080400100215,32.7,0.0,1.4
2020080400100362,32.9,0.0,2.8
2020080400100363,32.9,0.0,2.8
2020080400100436,31.6,0.0,2.4
2020080400100534,28.9,0.0,1.4
2020080400100571,28.3,0.0,1.3
2020080500100020,27.3,0.0,0.0
2020080500100046,25.6,0.0,0.0
2020080500100068,26.8,0.0,1.5
2020080500100145,30.6,0.0,1.6
2020080500100310,30.8,0.0,1.5
2020080500100338,30.8,0.0,1.8
2020080500100374,30.1,0.0,1.9
2020080500100518,28.8,0.0,2.5
2020080500100555,28.7,0.0,1.8
2020080500100557,28.7,0.0,1.8
2020080600100036,28.4,0.0,2.8
2020080600100244,25.8,5.6,1.2
2020080600100362,29.6,0.0,2.0
2020080600100474,29.8,0.0,4.8
2020080600100567,27.6,0.0,0.9
2020080600100588,27.4,0.0,1.4
2020080700100043,26.7,0.0,1.0
2020080700100266,22.7,16.3,2.0
2020080700100296,22.7,13.7,0.3
2020080700100298,22.7,13.7,0.3
2020080700100344,22.9,7.5,0.9
2020080700100415,23.0,7.2,2.9
2020080700100504,23.2,3.8,0.6
2020080700100542,23.1,2.7,0.7
2020080700100598,23.3,0.3,0.2
2020080700100633,23.2,1.0,0.9
2020080800100064,23.3,2.9,0.3
2020080800100204,24.4,3.4,1.0
2020080800100306,24.8,5.9,0.9
2020080800100334,24.4,11.1,0.5
2020080800100366,24.7,4.0,0.6
2020080800100454,23.3,7.0,2.4
2020080800100455,23.3,7.0,2.4
2020080800100458,23.3,7.0,2.4
2020080800100459,23.3,7.0,2.4
2020080800100498,23.5,0.3,2.7
2020080900100209,33.1,0.0,2.2
2020080900100210,33.1,0.0,2.2
2020080900100211,33.1,0.0,2.2
2020080900100363,29.0,0.0,2.4
2020080900100388,28.3,0.0,2.2
2020080900100391,28.3,0.0,2.2
2020080900100448,26.6,0.0,1.8
2020081000100126,26.4,0.6,1.1
2020081000100219,29.3,0.0,3.9
2020081000100420,26.2,1.3,4.2
2020081000100422,26.2,1.3,4.2
2020081000100490,24.6,0.0,2.3
2020081000100526,24.5,0.0,1.2
2020081000100586,24.6,0.0,0.5
2020081100100015,24.8,0.0,0.2
2020081100100135,29.0,0.0,0.8
2020081100100204,31.8,0.0,2.0
2020081100100206,31.8,0.0,2.0
2020081100100517,28.2,0.0,1.1
2020081100100545,27.5,0.0,0.6
2020081100100546,27.5,0.0,0.6
2020081100100596,25.8,1.2,0.5
2020081100100597,25.8,1.2,0.5
2020081100100598,25.8,1.2,0.5
2020081200100184,28.8,0.0,1.5
2020081200100250,29.5,0.0,1.2
2020081200100251,29.5,0.0,1.2
2020081200100288,31.2,0.0,1.0
2020081200100322,32.0,0.0,2.2
2020081200100397,33.3,0.0,2.7
2020081200100398,33.3,0.0,2.7
2020081200100441,32.5,0.0,3.4
2020081200100485,32.6,0.0,1.5
2020081200100486,32.6,0.0,1.5
2020081200100570,28.5,0.0,1.4
2020081300100196,31.8,0.0,3.8
2020081300100345,34.8,0.0,3.6
2020081300100348,34.8,0.0,3.6
2020081300100391,34.9,0.0,3.0
2020081300100468,33.0,0.0,2.4
2020081300100469,33.0,0.0,2.4
2020081300100470,33.0,0.0,2.4
2020081300100519,31.7,0.0,1.5
2020081300100544,30.5,0.0,1.3
2020081300100627,28.6,0.0,1.3
2020081400100021,28.4,0.0,0.4
2020081400100125,29.4,0.0,0.0
2020081400100280,34.2,0.0,4.2
2020081400100320,34.7,0.0,3.6
2020081400100433,34.8,0.0,4.3
2020081400100577,33.2,0.0,3.8
2020081400100578,33.2,0.0,3.8
2020081400100612,32.8,0.0,3.2
2020081400100615,32.8,0.0,3.2
2020081400100616,32.8,0.0,3.2
2020081400100647,31.8,0.0,1.5
2020081400100648,31.8,0.0,1.5
2020081500100041,30.0,0.0,3.1
2020081500100069,29.5,0.0,2.9
2020081500100210,33.2,0.0,2.5
2020081500100276,34.4,0.0,2.4
2020081500100334,34.7,0.0,2.8
2020081500100441,34.9,0.0,2.9
2020081600100127,28.8,0.0,1.2
2020081600100194,32.8,0.0,1.9
2020081600100196,32.8,0.0,1.9
2020081600100261,35.4,0.0,2.3
2020081600100296,35.8,0.0,3.1
2020081600100356,34.5,0.0,3.0
2020081600100357,34.5,0.0,3.0
2020081600100406,33.4,0.0,2.8
2020081600100407,33.4,0.0,2.8
2020081600100433,32.4,0.0,1.0
2020081600100434,32.4,0.0,1.0
2020081700100009,27.8,0.0,1.1
2020081700100107,29.7,0.0,2.3
2020081700100201,32.3,0.0,3.3
2020081700100241,32.7,0.0,2.3
2020081700100359,33.9,0.0,2.3
2020081700100361,33.9,0.0,2.3
2020081700100406,33.5,0.0,2.5
2020081700100408,33.5,0.0,2.5
2020081700100441,33.0,0.0,2.5
2020081700100442,33.0,0.0,2.5
2020081700100479,31.8,0.0,2.2
2020081700100480,31.8,0.0,2.2
2020081700100536,29.3,0.0,0.4
2020081800100223,31.4,0.0,3.4
2020081800100264,33.0,0.0,1.7
2020081800100265,33.0,0.0,1.7
2020081800100307,33.9,0.0,2.6
2020081800100309,33.9,0.0,2.6
2020081800100482,35.2,0.0,2.3
2020081800100537,33.8,0.0,2.7
2020081800100578,32.5,0.0,2.5
2020081800100614,30.5,0.0,1.0
2020081800100643,30.4,0.0,1.4
2020081900100210,32.4,0.0,2.7
2020081900100212,32.4,0.0,2.7
2020081900100213,32.4,0.0,2.7
2020081900100253,33.9,0.0,2.4
2020081900100338,35.3,0.0,2.2
2020081900100374,35.4,0.0,3.4
2020081900100509,34.3,0.0,2.9
2020081900100512,34.3,0.0,2.9
2020081900100591,31.6,0.0,2.1
2020082000100007,28.1,0.0,0.9
2020082000100080,26.1,0.0,0.0
2020082000100117,27.4,0.0,1.2
2020082000100176,31.7,0.0,1.7
2020082000100505,32.5,0.0,3.5
2020082000100574,29.3,0.0,2.4
2020082000100599,28.1,0.0,2.7
2020082000100614,27.4,0.0,3.1
2020082100100028,24.9,0.0,3.2
2020082100100171,26.3,0.0,2.7
2020082100100237,29.5,0.0,1.4
2020082100100266,30.4,0.0,1.5
2020082100100335,32.7,0.0,1.5
2020082100100336,32.7,0.0,1.5
2020082100100410,32.2,0.0,2.8
2020082100100411,32.2,0.0,2.8
2020082100100412,32.2,0.0,2.8
2020082100100498,28.7,0.0,2.1
2020082100100575,25.6,0.0,3.3
2020082200100043,25.0,0.0,2.8
2020082200100243,29.0,0.0,3.6
2020082200100312,30.0,0.0,3.0
2020082200100313,30.0,0.0,3.0
2020082200100367,30.3,0.0,2.0
2020082200100399,30.4,0.0,2.6
2020082200100446,29.9,0.0,2.4
2020082200100484,29.0,0.0,3.8
2020082200100485,29.0,0.0,3.8
2020082200100613,25.9,0.0,2.4
2020082300100012,25.3,0.0,3.8
2020082300100051,24.1,0.0,1.1
2020082300100185,31.5,0.0,1.5
2020082300100186,31.5,0.0,1.5
2020082300100317,32.3,0.0,2.5
2020082300100319,32.3,0.0,2.5
2020082300100343,31.8,0.0,2.8
2020082300100372,30.7,0.0,1.3
2020082300100407,28.8,0.0,1.2
2020082300100408,28.8,0.0,1.2
2020082400100118,25.9,0.0,1.4
2020082400100225,30.9,0.0,1.1
2020082400100374,32.4,0.0,1.0
2020082400100462,32.9,0.0,2.5
2020082400100555,31.3,0.0,1.6
2020082400100556,31.3,0.0,1.6
2020082400100557,31.3,0.0,1.6
2020082400100558,31.3,0.0,1.6
2020082400100559,31.3,0.0,1.6
2020082400100619,29.3,0.0,1.8
2020082400100658,27.7,0.0,2.1
2020082500100009,27.2,0.0,2.1
2020082500100021,26.7,0.0,0.2
2020082500100040,24.3,0.0,0.0
2020082500100235,31.8,0.0,2.7
2020082500100273,34.2,0.0,2.0
2020082500100414,34.8,0.0,2.7
2020082500100468,34.9,0.0,1.5
2020082500100548,32.2,0.0,1.5
2020082500100576,30.7,0.0,2.2
2020082500100577,30.7,0.0,2.2
2020082500100578,30.7,0.0,2.2
2020082500100613,29.9,0.0,3.6
2020082500100646,29.0,0.0,2.3
2020082600100009,28.1,0.0,1.9
2020082600100052,27.3,0.0,2.5
2020082600100184,31.0,0.0,5.8
2020082600100385,30.4,0.0,5.7
2020082600100417,29.5,0.0,5.3
2020082600100419,29.5,0.0,5.3
2020082600100479,28.7,0.0,2.8
2020082700100222,30.0,0.0,3.1
2020082700100281,31.8,0.0,3.3
2020082700100283,31.8,0.0,3.3
2020082700100496,28.4,0.0,2.2
2020082700100498,28.4,0.0,2.2
2020082800100023,27.4,0.0,1.9
2020082800100142,28.2,0.0,2.1
2020082800100143,28.2,0.0,2.1
2020082800100237,31.1,0.0,1.8
2020082800100353,31.7,0.0,1.4
2020082800100354,31.7,0.0,1.4
2020082800100395,31.6,0.0,2.2
2020082800100492,29.5,0.0,2.2
2020082800100531,29.5,0.0,1.6
2020082800100567,29.1,0.0,1.4
2020082800100655,28.2,0.0,0.7
2020082800100656,28.2,0.0,0.7
2020082900100167,29.9,0.0,2.2
2020082900100169,29.9,0.0,2.2
2020082900100240,33.3,0.0,1.7
2020082900100279,32.4,0.0,1.6
2020082900100280,32.4,0.0,1.6
2020082900100312,33.0,0.0,2.0
2020082900100345,32.5,0.0,3.2
2020082900100346,32.5,0.0,3.2
2020082900100374,32.5,0.0,2.0
2020082900100504,29.6,0.0,1.1
2020082900100553,29.1,0.0,0.8
2020083000100017,28.2,0.0,1.2
2020083000100220,34.1,0.0,1.7
2020083000100274,32.8,0.0,2.0
2020083000100275,32.8,0.0,2.0
2020083000100298,32.4,0.0,1.5
2020083000100360,25.9,27.8,3.2
2020083000100386,25.6,1.0,4.1
2020083000100403,25.9,0.0,4.1
2020083100100246,26.8,0.0,4.5
2020083100100278,26.4,0.0,4.7
2020083100100368,26.2,0.0,4.1
2020083100100436,25.3,0.0,4.4
2020083100100479,24.8,0.0,3.8
2020083100100480,24.8,0.0,3.8
2020090100100012,23.3,0.0,2.1
2020090100100014,23.1,0.0,1.3
2020090100100199,27.4,0.0,2.9
2020090100100422,27.2,0.0,3.8
2020090100100424,27.2,0.0,3.8
2020090100100426,27.2,0.0,3.8
2020090100100461,26.7,0.0,2.7
2020090100100492,25.7,0.0,2.2
2020090200100005,25.3,0.0,2.4
2020090200100024,25.2,0.0,2.4
2020090200100065,25.0,0.7,2.4
2020090200100162,25.7,0.3,2.6
2020090200100183,26.9,0.0,3.1
2020090200100327,27.4,0.0,5.5
2020090200100359,26.4,0.0,3.6
2020090200100461,24.6,8.1,4.0
2020090200100493,26.6,1.6,4.3
2020090200100525,26.7,0.3,7.8
2020090300100136,27.3,0.0,5.5
2020090300100155,28.2,0.0,5.7
2020090300100156,28.2,0.0,5.7
2020090300100203,28.7,0.0,5.6
2020090300100263,29.7,0.0,4.0
2020090300100264,29.7,0.0,4.0
2020090300100293,30.2,0.0,5.2
2020090300100352,29.9,0.0,4.9
2020090300100355,29.9,0.0,4.9
2020090300100390,28.8,0.0,5.5
2020090300100429,27.4,0.0,2.6
2020090300100498,25.9,0.0,2.9
2020090300100499,25.9,0.0,2.9
2020090300100535,24.8,0.0,3.0
2020090300100536,24.8,0.0,3.0
2020090400100018,23.0,0.0,1.5
2020090400100239,27.7,0.0,1.4
2020090400100336,30.2,0.0,1.8
2020090400100376,29.2,0.0,1.4
2020090400100429,28.5,0.0,1.8
2020090400100476,28.1,0.0,1.5
2020090400100478,28.1,0.0,1.5
2020090400100479,28.1,0.0,1.5
2020090400100518,25.9,0.0,1.4
2020090400100545,24.4,0.0,1.0
2020090500100188,22.6,0.0,0.8
2020090500100189,22.6,0.0,0.8
2020090500100235,22.2,0.0,1.4
2020090500100270,21.6,0.8,3.1
2020090500100271,21.6,0.8,3.1
2020090500100272,21.6,0.8,3.1
2020090500100345,21.1,0.2,1.5
2020090500100382,21.0,0.3,1.4
2020090500100384,21.0,0.3,1.4
2020090500100420,19.8,0.1,4.8
2020090500100421,19.8,0.1,4.8
2020090500100453,18.6,0.0,3.9
2020090500100564,17.6,0.3,1.1
2020090600100015,17.7,0.5,2.3
2020090600100154,19.8,1.2,1.5
2020090600100155,19.8,1.2,1.5
2020090600100204,20.2,0.0,0.9
2020090600100256,20.5,0.0,0.7
2020090600100276,20.1,1.5,0.0
2020090600100277,20.1,1.5,0.0
2020090600100378,20.3,1.6,1.6
2020090600100379,20.3,1.6,1.6
2020090700100024,19.0,0.6,2.4
2020090700100133,25.2,5.8,6.6
2020090700100212,22.1,1.3,3.9
2020090700100213,22.1,1.3,3.9
2020090700100248,22.1,0.0,1.3
2020090700100250,22.1,0.0,1.3
2020090700100386,24.7,0.0,4.8
2020090700100544,24.2,0.0,3.6
2020090800100120,25.4,0.0,2.2
2020090800100252,27.5,0.0,4.3
2020090800100313,28.2,0.0,3.6
2020090800100314,28.2,0.0,3.6
2020090800100404,29.8,0.0,4.6
2020090800100407,29.8,0.0,4.6
2020090800100484,28.3,0.0,3.2
2020090800100525,26.5,0.0,2.2
2020090800100526,26.5,0.0,2.2
2020090800100563,24.7,0.0,1.3
2020090800100592,23.9,0.0,0.5
2020090800100593,23.9,0.0,0.5
2020090800100622,23.4,0.0,1.0
2020090900100147,21.4,1.2,2.2
2020090900100183,23.3,0.0,0.7
2020090900100206,26.1,0.0,2.4
2020090900100230,27.5,0.0,2.4
2020090900100268,26.9,0.0,2.7
2020091000100088,21.6,0.0,0.5
2020091000100173,25.0,0.0,1.4
2020091000100174,25.0,0.0,1.4
2020091000100175,25.0,0.0,1.4
2020091000100394,27.0,0.0,1.7
2020091000100449,26.1,0.0,1.6
2020091000100489,24.3,0.0,0.8
2020091000100490,24.3,0.0,0.8
2020091000100517,23.1,0.0,1.1
2020091100100030,20.5,0.0,2.3
2020091100100162,22.0,0.0,2.1
2020091100100337,25.0,0.0,4.4
2020091100100390,24.0,0.0,3.9
2020091100100444,22.5,0.0,3.5
2020091100100446,22.5,0.0,3.5
2020091100100504,20.6,1.5,2.2
2020091100100509,20.6,1.5,2.2
2020091100100565,20.5,0.2,2.8
2020091100100611,20.0,0.0,3.1
2020091200100024,18.8,1.0,2.7
2020091200100249,20.3,0.3,1.6
2020091200100287,20.5,0.1,1.9
2020091200100290,20.5,0.1,1.9
2020091200100324,20.8,0.1,1.4
2020091200100326,20.8,0.1,1.4
2020091200100511,20.7,0.0,0.8
2020091200100514,20.7,0.0,0.8
2020091200100570,20.1,0.0,1.5
2020091200100586,19.8,0.0,1.8
2020091300100007,19.4,0.0,1.7
2020091300100143,22.8,0.0,1.9
2020091300100396,22.9,0.0,2.6
2020091300100472,19.3,0.0,2.5
2020091300100473,19.3,0.0,2.5
2020091300100474,19.3,0.0,2.5
2020091300100488,19.3,0.0,2.7
2020091400100023,18.9,0.0,1.4
2020091400100133,20.1,0.0,1.0
2020091400100335,27.6,0.0,2.4
2020091400100413,27.2,0.0,2.5
2020091400100497,26.0,0.0,2.1
2020091400100499,26.0,0.0,2.1
2020091400100587,21.7,0.0,0.4
2020091400100588,21.7,0.0,0.4
2020091400100612,21.2,0.0,0.8
2020091400100628,20.3,0.0,0.8
2020091500100024,19.4,0.0,0.9
2020091500100310,27.9,0.0,1.9
2020091500100347,27.7,0.0,1.3
2020091500100423,26.7,0.0,4.1
2020091500100501,24.3,0.0,2.8
2020091500100579,21.5,0.0,2.0
2020091500100580,21.5,0.0,2.0
2020091600100179,20.3,0.9,2.6
2020091600100208,20.5,0.0,2.1
2020091600100255,22.4,0.0,2.6
2020091600100281,23.0,0.0,1.9
2020091600100394,23.2,0.0,0.6
2020091600100433,23.0,0.0,1.0
2020091600100554,22.0,0.0,0.9
2020091700100005,21.3,0.0,0.2
2020091700100169,21.7,0.3,0.9
2020091700100359,24.2,0.0,3.0
2020091700100402,23.5,0.0,2.0
2020091700100439,21.8,0.0,1.1
2020091700100550,19.8,1.0,0.6
2020091800100114,18.7,0.9,0.7
2020091800100116,18.7,0.9,0.7
2020091800100184,21.3,0.0,1.1
2020091800100379,24.2,0.0,2.0
2020091800100380,24.2,0.0,2.0
2020091800100444,24.8,0.0,2.7
2020091800100610,22.5,0.0,1.3
2020091800100611,22.5,0.0,1.3
2020091900100027,15.3,0.0,0.1
2020091900100199,21.0,0.0,1.1
2020091900100392,26.0,0.0,2.9
2020091900100490,26.7,0.0,2.6
2020091900100493,26.7,0.0,2.6
2020091900100531,26.3,0.0,3.2
2020091900100617,24.3,0.0,2.6
2020091900100693,22.1,0.0,3.5
2020091900100710,20.9,0.0,2.0
2020092000100039,16.0,0.0,1.0
2020092000100073,14.2,0.0,0.2
2020092000100105,18.8,0.0,0.9
2020092000100163,23.5,0.0,4.6
2020092000100355,25.7,0.0,5.2
2020092000100392,24.8,0.0,3.8
2020092000100419,23.8,0.0,3.0
2020092000100443,21.8,0.0,1.4
2020092000100444,21.8,0.0,1.4
2020092000100516,17.3,0.0,1.6
2020092100100011,16.0,0.0,0.9
2020092100100012,16.0,0.0,0.9
2020092100100171,17.4,0.0,1.1
2020092100100173,17.4,0.0,1.1
2020092100100243,21.9,0.0,0.9
2020092100100319,22.3,0.0,2.9
2020092100100373,22.7,0.0,1.8
2020092100100620,19.6,0.0,4.2
2020092200100211,17.6,0.0,1.1
2020092200100529,21.2,0.0,5.0
2020092200100586,20.2,0.0,3.5
2020092200100693,16.7,0.0,1.5
2020092200100712,16.1,0.0,1.8
2020092300100156,17.3,0.0,0.8
2020092300100291,22.0,0.0,5.5
2020092300100293,22.0,0.0,5.5
2020092300100294,22.0,0.0,5.5
2020092300100366,22.3,0.0,5.1
2020092300100492,20.5,0.0,2.7
2020092300100494,20.5,0.0,2.7
2020092300100496,20.5,0.0,2.7
2020092300100610,19.3,0.0,1.6
2020092400100268,22.9,0.0,3.6
2020092400100302,23.1,0.0,4.3
2020092400100303,23.1,0.0,4.3
2020092400100460,22.2,0.0,4.1
2020092400100514,21.4,0.0,3.3
2020092400100605,19.5,0.0,3.4
2020092400100651,17.9,0.0,1.0
2020092500100012,16.1,0.0,0.4
2020092500100221,23.1,0.0,0.9
2020092500100299,24.5,0.0,3.6
2020092500100387,25.1,0.0,2.9
2020092500100442,24.8,0.0,3.3
2020092500100501,24.4,0.0,2.7
2020092500100577,23.2,0.0,3.3
2020092500100578,23.2,0.0,3.3
2020092500100636,21.9,0.0,1.8
2020092500100637,21.9,0.0,1.8
2020092500100638,21.9,0.0,1.8
2020092500100675,20.6,0.0,0.7
2020092500100676,20.6,0.0,0.7
2020092500100702,19.1,0.0,1.7
2020092500100736,18.6,0.0,1.1
2020092600100059,15.0,0.0,1.1
2020092600100337,24.4,0.0,2.5
2020092600100338,24.4,0.0,2.5
2020092600100379,23.8,0.0,2.1
2020092600100515,23.1,0.0,1.4
2020092600100560,22.2,0.0,3.1
2020092600100637,19.8,0.0,3.3
2020092600100700,18.6,0.0,1.1
2020092700100112,18.7,0.0,0.6
2020092700100247,23.2,0.0,2.3
2020092700100289,23.4,0.0,3.2
2020092700100361,22.1,0.0,4.2
2020092700100362,22.1,0.0,4.2
2020092700100402,21.3,0.0,4.4
2020092700100437,20.0,0.0,5.3
2020092700100465,18.6,0.0,3.8
2020092700100466,18.6,0.0,3.8
2020092800100019,13.4,0.0,0.7
2020092800100247,20.6,0.0,4.4
2020092800100249,20.6,0.0,4.4
2020092800100453,23.7,0.0,2.6
2020092800100455,23.7,0.0,2.6
2020092800100457,23.7,0.0,2.6
2020092800100520,24.0,0.0,1.8
2020092800100647,21.8,0.0,3.4
2020092800100649,21.8,0.0,3.4
2020092800100735,18.8,0.0,2.5
2020092900100121,14.2,0.0,1.6
2020092900100161,16.5,0.0,0.7
2020092900100205,18.7,0.0,1.3
2020092900100282,22.9,0.0,1.4
2020092900100283,22.9,0.0,1.4
2020092900100397,25.5,0.0,1.7
2020092900100401,25.5,0.0,1.7
2020092900100579,23.7,0.0,2.8
2020092900100743,19.7,0.0,1.1
2020092900100746,19.7,0.0,1.1
2020092900100747,19.7,0.0,1.1
2020093000100019,16.4,0.0,0.5
2020093000100412,21.4,0.0,4.1
2020100100100147,23.5,0.0,2.8
2020100100100165,23.2,0.0,2.3
2020100100100197,23.9,0.0,2.4
2020100100100237,23.4,0.0,3.3
2020100100100273,20.3,0.0,2.3
2020100100100291,19.4,0.0,3.4
2020100200100011,17.2,0.0,1.6
2020100200100040,15.2,0.0,0.5
2020100200100077,21.3,0.0,0.6
2020100200100149,25.9,0.0,2.9
2020100200100230,25.2,0.0,1.8
2020100200100253,25.4,0.0,1.2
2020100200100328,23.1,0.0,0.9
2020100200100377,21.7,0.0,0.4
2020100200100378,21.7,0.0,0.4
2020100300100127,22.1,0.0,0.7
2020100300100156,23.6,0.0,1.6
2020100300100157,23.6,0.0,1.6
2020100300100220,25.6,0.0,1.3
2020100300100403,22.5,0.0,0.7
2020100400100025,21.0,0.0,0.5
2020100400100147,22.7,0.0,1.0
2020100400100148,22.7,0.0,1.0
2020100400100397,19.5,0.0,3.3
2020100500100018,14.8,0.0,3.4
2020100500100043,11.4,0.0,4.0
2020100500100161,14.0,0.0,3.7
2020100500100268,17.9,0.0,5.1
2020100500100403,19.5,0.0,5.3
2020100500100407,19.5,0.0,5.3
2020100500100449,19.5,0.0,4.6
2020100500100541,18.2,0.0,4.3
2020100600100150,14.7,0.0,1.1
2020100600100260,19.2,0.0,1.2
2020100600100292,20.8,0.0,2.3
2020100600100516,19.3,0.0,2.2
2020100600100561,17.2,0.0,1.0
2020100600100641,15.5,0.0,2.5
2020100700100019,14.2,0.0,0.9
2020100700100029,12.9,0.0,0.9
2020100700100044,12.8,0.0,1.3
2020100700100241,19.8,0.0,4.3
2020100700100311,21.3,0.0,6.0
2020100700100383,20.6,0.0,5.4
2020100700100483,18.8,0.0,3.5
2020100700100559,18.3,0.0,3.1
2020100700100621,17.8,0.0,2.6
2020100800100232,19.2,0.0,4.4
2020100800100233,19.2,0.0,4.4
2020100800100266,20.5,0.0,4.0
2020100800100305,20.7,0.0,6.7
2020100800100514,19.3,0.0,6.2
2020100800100515,19.3,0.0,6.2
2020100800100516,19.3,0.0,6.2
2020100800100575,18.3,0.0,6.2
2020100800100645,17.8,0.0,2.9
2020100800100646,17.8,0.0,2.9
2020100800100678,17.7,0.0,4.0
2020100800100715,17.4,0.0,3.8
2020100800100719,17.4,0.0,3.8
2020100900100100,17.2,0.0,3.1
2020100900100199,19.4,0.0,5.6
2020100900100300,21.0,0.0,5.9
2020100900100328,21.1,0.0,3.3
2020100900100439,19.1,0.0,4.1
2020100900100490,18.2,0.0,3.2
2020100900100527,17.9,0.0,3.7
2020101000100067,15.8,0.0,1.4
2020101000100276,21.5,0.0,1.4
2020101000100277,21.5,0.0,1.4
2020101000100432,21.0,0.0,4.0
2020101100100117,16.9,0.0,1.6
2020101100100229,20.7,0.0,1.6
2020101100100267,20.5,0.0,2.3
2020101100100366,18.8,0.0,1.3
2020101100100397,17.8,0.0,1.3
2020101100100431,16.8,0.0,1.5
2020101200100024,12.9,0.0,0.0
2020101200100172,16.8,0.0,0.6
2020101200100247,19.1,0.0,2.9
2020101200100280,20.3,0.0,3.4
2020101200100452,22.8,0.0,2.5
2020101200100453,22.8,0.0,2.5
2020101200100614,19.8,0.0,1.9
2020101200100648,19.0,0.0,1.4
2020101200100667,18.0,0.0,1.1
2020101300100007,14.6,0.0,0.2
2020101300100042,13.7,0.0,2.9
2020101300100254,19.0,0.0,3.0
2020101300100257,19.0,0.0,3.0
2020101300100327,20.3,0.0,2.9
2020101300100455,18.3,0.0,2.3
2020101300100523,17.6,0.0,3.2
2020101300100571,16.5,0.0,2.3
2020101300100628,15.2,0.0,2.3
2020101400100009,11.2,0.0,0.3
2020101400100011,11.2,0.0,0.3
2020101400100022,10.4,0.0,0.8
2020101400100182,14.1,0.0,1.0
2020101400100252,18.6,0.0,2.7
2020101400100427,18.0,0.0,2.3
2020101400100484,17.4,0.0,2.5
2020101400100543,16.7,0.0,1.6
2020101400100625,13.1,0.0,1.0
2020101500100311,18.9,0.0,2.1
2020101500100612,16.4,0.0,3.2
2020101500100614,16.4,0.0,3.2
2020101600100137,12.2,0.0,1.0
2020101600100427,16.6,0.0,1.4
2020101600100503,15.9,0.0,0.3
2020101600100561,15.0,0.0,0.8
2020101600100562,15.0,0.0,0.8
2020101600100594,14.9,0.0,1.0
2020101600100595,14.9,0.0,1.0
